SiteID,site,veg_type,direction,gcc_value,transition_10,transition_25,transition_50
US-NR1,niwot3,EN,falling,gcc_90,11/20/20,11/3/20,10/11/20
US-NR1,niwot3,EN,falling,gcc_90,11/4/19,10/19/19,10/4/19
US-NR1,niwot3,EN,falling,gcc_90,11/9/18,10/25/18,10/6/18
US-NR1,niwot3,EN,falling,gcc_90,11/8/17,10/24/17,10/4/17
US-NR1,niwot3,EN,falling,gcc_90,11/15/16,11/3/16,10/13/16
US-NR1,niwot3,EN,falling,gcc_90,11/14/15,10/31/15,10/10/15
US-NR1,niwot4,EN,falling,gcc_90,11/28/15,11/10/15,10/14/15
US-NR1,niwot5,EN,rising,gcc_90,2/28/17,3/19/17,4/17/17
US-NR1,niwot5,EN,rising,gcc_90,3/29/18,4/12/18,5/1/18
US-NR1,niwot5,EN,rising,gcc_90,4/2/19,4/21/19,5/17/19
US-NR1,niwot5,EN,rising,gcc_90,4/5/20,4/19/20,5/7/20
US-NR1,niwot5,EN,rising,gcc_90,4/5/21,4/19/21,5/9/21
US-NR1,niwot5,EN,rising,gcc_90,3/22/22,4/10/22,5/7/22
US-NR1,niwot5,EN,rising,gcc_90,4/2/23,4/16/23,5/6/23
US-NR1,niwot5,EN,falling,gcc_90,11/13/23,10/31/23,10/10/23
US-NR1,niwot5,EN,falling,gcc_90,11/15/22,11/2/22,10/11/22
US-NR1,niwot5,EN,falling,gcc_90,11/25/21,11/10/21,10/18/21
US-NR1,niwot5,EN,falling,gcc_90,11/19/20,11/5/20,10/14/20
US-NR1,niwot5,EN,falling,gcc_90,11/19/19,11/3/19,10/12/19
US-NR1,niwot5,EN,falling,gcc_90,11/19/18,11/1/18,10/10/18
US-NR1,niwot5,EN,falling,gcc_90,11/19/17,11/3/17,10/9/17
US-NR1,niwot5,EN,falling,gcc_90,11/18/16,11/7/16,10/18/16
US-NR1,niwot5,EN,rising,gcc_90,3/7/17,3/23/17,4/20/17
US-NR1,niwot5,EN,rising,gcc_90,4/9/18,4/21/18,5/5/18
US-NR1,niwot5,EN,rising,gcc_90,4/9/19,4/30/19,5/28/19
US-NR1,niwot5,EN,rising,gcc_90,4/13/20,4/23/20,5/7/20
US-NR1,niwot5,EN,rising,gcc_90,4/23/21,5/3/21,5/16/21
US-NR1,niwot5,EN,rising,gcc_90,3/26/22,4/11/22,5/3/22
US-NR1,niwot5,EN,rising,gcc_90,4/4/23,4/19/23,5/8/23
US-NR1,niwot5,EN,falling,gcc_90,11/16/23,11/1/23,10/9/23
US-NR1,niwot5,EN,falling,gcc_90,11/20/22,11/3/22,10/12/22
US-NR1,niwot5,EN,falling,gcc_90,11/23/21,11/8/21,10/19/21
US-NR1,niwot5,EN,falling,gcc_90,11/24/20,11/5/20,10/14/20
US-NR1,niwot5,EN,falling,gcc_90,11/25/19,11/7/19,10/12/19
US-NR1,niwot5,EN,falling,gcc_90,11/18/18,11/1/18,10/13/18
US-NR1,niwot5,EN,falling,gcc_90,11/29/17,11/10/17,10/17/17
US-NR1,niwot5,EN,falling,gcc_90,11/21/16,11/8/16,10/20/16
US-NR1,niwot5,EN,rising,gcc_90,3/11/17,3/18/17,4/10/17
US-NR1,niwot5,EN,rising,gcc_90,4/14/18,4/24/18,5/4/18
US-NR1,niwot5,EN,rising,gcc_90,4/13/19,4/26/19,5/28/19
US-NR1,niwot5,EN,rising,gcc_90,4/22/20,4/27/20,5/6/20
US-NR1,niwot5,EN,rising,gcc_90,4/24/21,4/28/21,5/6/21
US-NR1,niwot5,EN,rising,gcc_90,3/30/22,4/22/22,5/6/22
US-NR1,niwot5,EN,rising,gcc_90,3/28/23,4/18/23,5/13/23
US-NR1,niwot5,EN,falling,gcc_90,11/17/23,10/24/23,10/9/23
US-NR1,niwot5,EN,falling,gcc_90,11/13/22,10/28/22,10/11/22
US-NR1,niwot5,EN,falling,gcc_90,11/6/21,10/26/21,10/6/21
US-NR1,niwot5,EN,falling,gcc_90,12/4/20,11/5/20,10/17/20
US-NR1,niwot5,EN,falling,gcc_90,11/23/19,11/11/19,10/14/19
US-NR1,niwot5,EN,falling,gcc_90,11/11/18,10/30/18,10/16/18
US-NR1,niwot5,EN,falling,gcc_90,11/18/17,10/31/17,10/15/17
US-NR1,niwot5,EN,falling,gcc_90,11/8/16,10/31/16,10/6/16
US-NR1,niwot5,EN,rising,gcc_90,3/10/17,3/15/17,4/13/17
US-NR1,niwot5,EN,rising,gcc_90,4/12/18,4/23/18,5/7/18
US-NR1,niwot5,EN,rising,gcc_90,4/14/19,4/25/19,5/29/19
US-NR1,niwot5,EN,rising,gcc_90,4/22/20,4/27/20,5/6/20
US-NR1,niwot5,EN,rising,gcc_90,4/26/21,4/30/21,5/12/21
US-NR1,niwot5,EN,rising,gcc_90,3/15/22,4/12/22,5/1/22
US-NR1,niwot5,EN,rising,gcc_90,4/6/23,4/20/23,5/12/23
US-NR1,niwot5,EN,falling,gcc_90,11/18/23,10/25/23,10/13/23
US-NR1,niwot5,EN,falling,gcc_90,11/18/22,11/3/22,10/13/22
US-NR1,niwot5,EN,falling,gcc_90,11/9/21,10/31/21,10/14/21
US-NR1,niwot5,EN,falling,gcc_90,11/24/20,11/2/20,10/15/20
US-NR1,niwot5,EN,falling,gcc_90,11/22/19,10/22/19,10/11/19
US-NR1,niwot5,EN,falling,gcc_90,11/3/18,10/27/18,10/3/18
US-NR1,niwot5,EN,falling,gcc_90,11/22/17,10/31/17,10/13/17
US-NR1,niwot5,EN,falling,gcc_90,11/12/16,11/5/16,10/7/16
US-NR1,niwot5,EN,rising,gcc_90,3/1/17,3/20/17,4/17/17
US-NR1,niwot5,EN,rising,gcc_90,4/6/18,4/19/18,5/3/18
US-NR1,niwot5,EN,rising,gcc_90,3/28/19,4/16/19,5/17/19
US-NR1,niwot5,EN,rising,gcc_90,4/12/20,4/22/20,5/5/20
US-NR1,niwot5,EN,rising,gcc_90,4/22/21,5/3/21,5/18/21
US-NR1,niwot5,EN,rising,gcc_90,3/21/22,4/7/22,5/4/22
US-NR1,niwot5,EN,rising,gcc_90,4/2/23,4/19/23,5/9/23
US-NR1,niwot5,EN,falling,gcc_90,11/9/23,10/26/23,10/6/23
US-NR1,niwot5,EN,falling,gcc_90,11/12/22,10/29/22,10/9/22
US-NR1,niwot5,EN,falling,gcc_90,11/26/21,11/11/21,10/21/21
US-NR1,niwot5,EN,falling,gcc_90,11/15/20,10/31/20,10/10/20
US-NR1,niwot5,EN,falling,gcc_90,11/13/19,10/27/19,10/8/19
US-NR1,niwot5,EN,falling,gcc_90,11/12/18,10/26/18,10/6/18
US-NR1,niwot5,EN,falling,gcc_90,11/22/17,11/1/17,10/7/17
US-NR1,niwot5,EN,falling,gcc_90,11/22/16,11/11/16,10/24/16
US-NR1,niwot5,EN,rising,gcc_90,3/9/17,3/13/17,4/8/17
US-NR1,niwot5,EN,rising,gcc_90,4/11/18,4/20/18,5/3/18
US-NR1,niwot5,EN,rising,gcc_90,4/1/19,4/11/19,5/26/19
US-NR1,niwot5,EN,rising,gcc_90,4/21/20,4/25/20,5/4/20
US-NR1,niwot5,EN,rising,gcc_90,4/22/21,4/25/21,5/1/21
US-NR1,niwot5,EN,rising,gcc_90,3/14/22,3/23/22,4/23/22
US-NR1,niwot5,EN,rising,gcc_90,3/27/23,4/12/23,5/5/23
US-NR1,niwot5,EN,falling,gcc_90,11/18/23,10/27/23,10/11/23
US-NR1,niwot5,EN,falling,gcc_90,11/16/22,11/2/22,10/11/22
US-NR1,niwot5,EN,falling,gcc_90,11/8/21,10/25/21,9/7/21
US-NR1,niwot5,EN,falling,gcc_90,11/25/20,11/11/20,10/19/20
US-NR1,niwot5,EN,falling,gcc_90,11/23/19,11/15/19,10/15/19
US-NR1,niwot5,EN,falling,gcc_90,11/4/18,10/29/18,10/5/18
US-NR1,niwot5,EN,falling,gcc_90,11/26/17,11/6/17,10/20/17
US-NR1,niwot5,EN,falling,gcc_90,11/16/16,11/9/16,10/31/16
US-NR1,niwot5,EN,rising,gcc_90,2/21/17,3/8/17,4/2/17
US-NR1,niwot5,EN,rising,gcc_90,3/24/18,4/10/18,4/29/18
US-NR1,niwot5,EN,rising,gcc_90,3/25/19,4/10/19,5/8/19
US-NR1,niwot5,EN,rising,gcc_90,3/28/20,4/12/20,5/1/20
US-NR1,niwot5,EN,rising,gcc_90,4/3/21,4/19/21,5/7/21
US-NR1,niwot5,EN,rising,gcc_90,3/19/22,4/4/22,4/25/22
US-NR1,niwot5,EN,rising,gcc_90,3/20/23,4/8/23,4/30/23
US-NR1,niwot5,EN,falling,gcc_90,11/14/23,11/1/23,10/10/23
US-NR1,niwot5,EN,falling,gcc_90,11/8/22,10/26/22,10/6/22
US-NR1,niwot5,EN,falling,gcc_90,11/18/21,11/1/21,10/6/21
US-NR1,niwot5,EN,falling,gcc_90,11/15/20,11/2/20,10/9/20
US-NR1,niwot5,EN,falling,gcc_90,11/15/19,10/30/19,10/9/19
US-NR1,niwot5,EN,falling,gcc_90,11/20/18,11/2/18,10/9/18
US-NR1,niwot5,EN,falling,gcc_90,11/14/17,10/29/17,10/4/17
US-NR1,niwot5,EN,falling,gcc_90,11/16/16,11/8/16,10/22/16
US-NR1,niwot5,EN,rising,gcc_90,3/13/17,4/7/17,5/9/17
US-NR1,niwot5,EN,rising,gcc_90,4/16/18,4/26/18,5/7/18
US-NR1,niwot5,EN,rising,gcc_90,4/13/19,5/5/19,5/31/19
US-NR1,niwot5,EN,rising,gcc_90,4/24/20,4/28/20,5/8/20
US-NR1,niwot5,EN,rising,gcc_90,4/30/21,5/4/21,5/14/21
US-NR1,niwot5,EN,rising,gcc_90,4/21/22,4/29/22,5/28/22
US-NR1,niwot5,EN,rising,gcc_90,4/4/23,4/30/23,5/12/23
US-NR1,niwot5,EN,falling,gcc_90,12/1/22,11/23/22,10/22/22
US-NR1,niwot5,EN,falling,gcc_90,11/21/21,11/5/21,10/16/21
US-NR1,niwot5,EN,falling,gcc_90,12/18/20,12/12/20,12/1/20
US-NR1,niwot5,EN,falling,gcc_90,11/27/19,11/21/19,11/12/19
US-NR1,niwot5,EN,falling,gcc_90,11/3/18,10/28/18,10/9/18
US-NR1,niwot5,EN,falling,gcc_90,12/6/17,11/4/17,10/18/17
US-NR1,niwot5,EN,falling,gcc_90,11/12/16,11/4/16,9/29/16
US-NR1,niwot5,EN,rising,gcc_90,3/10/17,3/14/17,4/15/17
US-NR1,niwot5,EN,rising,gcc_90,4/11/18,4/20/18,5/2/18
US-NR1,niwot5,EN,rising,gcc_90,5/4/19,5/13/19,5/25/19
US-NR1,niwot5,EN,rising,gcc_90,4/22/20,4/26/20,5/4/20
US-NR1,niwot5,EN,rising,gcc_90,4/2/21,4/26/21,5/6/21
US-NR1,niwot5,EN,rising,gcc_90,3/22/22,4/16/22,5/4/22
US-NR1,niwot5,EN,rising,gcc_90,4/6/23,4/25/23,5/5/23
US-NR1,niwot5,EN,falling,gcc_90,11/16/22,11/4/22,10/14/22
US-NR1,niwot5,EN,falling,gcc_90,10/28/21,9/10/21,8/18/21
US-NR1,niwot5,EN,falling,gcc_90,12/5/20,10/31/20,10/17/20
US-NR1,niwot5,EN,falling,gcc_90,11/21/19,10/20/19,10/4/19
US-NR1,niwot5,EN,falling,gcc_90,11/10/18,11/3/18,10/3/18
US-NR1,niwot5,EN,falling,gcc_90,12/7/17,11/3/17,10/16/17
US-NR1,niwot5,EN,falling,gcc_90,11/11/16,11/5/16,10/8/16
US-HB1,northinletsaltmarsh,WL,rising,gcc_90,5/7/18,5/12/18,5/22/18
US-HB1,northinletsaltmarsh,WL,rising,gcc_90,3/29/19,4/9/19,5/4/19
US-HB1,northinletsaltmarsh,WL,rising,gcc_90,4/6/20,4/12/20,4/22/20
US-HB1,northinletsaltmarsh,WL,rising,gcc_90,4/27/21,5/11/21,5/29/21
US-HB1,northinletsaltmarsh,WL,rising,gcc_90,3/14/22,5/15/22,5/27/22
US-HB1,northinletsaltmarsh,WL,rising,gcc_90,4/11/23,4/24/23,5/12/23
US-HB1,northinletsaltmarsh,WL,falling,gcc_90,10/24/23,10/15/23,9/29/23
US-HB1,northinletsaltmarsh,WL,falling,gcc_90,10/20/22,10/2/22,9/14/22
US-HB1,northinletsaltmarsh,WL,falling,gcc_90,11/2/21,10/15/21,9/21/21
US-HB1,northinletsaltmarsh,WL,falling,gcc_90,10/22/20,10/4/20,9/21/20
US-HB1,northinletsaltmarsh,WL,falling,gcc_90,11/2/19,10/22/19,10/7/19
US-HB1,northinletsaltmarsh,WL,falling,gcc_90,11/14/18,11/1/18,10/16/18
US-CRT,nwohiocrop,AG,rising,gcc_90,5/17/12,5/20/12,5/24/12
US-CRT,nwohiocrop,AG,rising,gcc_90,10/10/12,10/13/12,10/18/12
US-CRT,nwohiocrop,AG,rising,gcc_90,4/1/13,4/5/13,4/11/13
US-CRT,nwohiocrop,AG,falling,gcc_90,6/27/13,6/23/13,6/18/13
US-CRT,nwohiocrop,AG,falling,gcc_90,12/29/12,12/27/12,12/23/12
US-CRT,nwohiocrop,AG,falling,gcc_90,9/17/12,9/15/12,9/10/12
US-Me6,oregonYP,EN,rising,gcc_90,3/28/12,4/4/12,4/15/12
US-Me6,oregonYP,EN,rising,gcc_90,3/3/13,3/11/13,4/1/13
US-Me6,oregonYP,EN,rising,gcc_90,3/21/14,4/6/14,4/16/14
US-Me6,oregonYP,EN,falling,gcc_90,12/10/14,12/8/14,11/30/14
US-Me6,oregonYP,EN,falling,gcc_90,12/4/13,11/27/13,11/12/13
US-Me6,oregonYP,EN,falling,gcc_90,12/19/12,12/16/12,12/10/12
US-Me6,oregonYP,EN,falling,gcc_90,12/4/11,12/2/11,11/26/11
US-Me6,oregonYP,EN,rising,gcc_90,3/25/16,3/31/16,4/8/16
US-Me6,oregonYP,EN,rising,gcc_90,3/8/17,3/16/17,5/5/17
US-Me6,oregonYP,EN,rising,gcc_90,3/29/18,4/10/18,4/29/18
US-Me6,oregonYP,EN,rising,gcc_90,3/30/19,4/6/19,4/19/19
US-Me6,oregonYP,EN,rising,gcc_90,4/5/20,4/11/20,4/20/20
US-Me6,oregonYP,EN,rising,gcc_90,3/26/21,4/9/21,4/24/21
US-Me6,oregonYP,EN,rising,gcc_90,5/2/22,5/10/22,5/24/22
US-Me6,oregonYP,EN,rising,gcc_90,4/6/23,4/14/23,4/25/23
US-Me6,oregonYP,EN,falling,gcc_90,11/23/23,11/10/23,10/9/23
US-Me6,oregonYP,EN,falling,gcc_90,12/4/22,11/20/22,9/21/22
US-Me6,oregonYP,EN,falling,gcc_90,12/17/21,12/2/21,10/29/21
US-Me6,oregonYP,EN,falling,gcc_90,12/5/20,11/25/20,11/4/20
US-Me6,oregonYP,EN,falling,gcc_90,11/23/19,11/20/19,11/16/19
US-Me6,oregonYP,EN,falling,gcc_90,11/18/18,11/9/18,8/29/18
US-Me6,oregonYP,EN,falling,gcc_90,11/23/17,11/3/17,10/1/17
US-Me6,oregonYP,EN,falling,gcc_90,12/8/16,11/28/16,11/7/16
US-Me6,oregonYP,EN,falling,gcc_90,11/23/15,11/15/15,11/4/15
US-Me6,oregonYPbud,EN,rising,gcc_90,4/16/20,4/21/20,5/28/20
US-Me6,oregonYPbud,EN,rising,gcc_90,3/26/22,4/6/22,4/16/22
US-Me6,oregonYPbud,EN,rising,gcc_90,4/1/23,4/8/23,4/17/23
US-Me6,oregonYPbud,EN,falling,gcc_90,8/30/23,8/25/23,8/17/23
US-Me6,oregonYPbud,EN,falling,gcc_90,9/13/22,9/1/22,8/23/22
US-Me6,oregonYPbud,EN,falling,gcc_90,11/23/21,11/21/21,11/15/21
US-Ro1,rosemount,AG,rising,gcc_90,6/24/08,6/28/08,7/4/08
US-Ro1,rosemount,AG,falling,gcc_90,9/17/08,9/14/08,9/10/08
US-Ro2,rosemountc6,AG,rising,gcc_90,4/6/16,4/11/16,4/16/16
US-Ro2,rosemountc6,AG,rising,gcc_90,8/8/16,8/10/16,8/14/16
US-Ro2,rosemountc6,AG,falling,gcc_90,12/8/16,12/3/16,11/13/16
US-Ro2,rosemountc6,AG,falling,gcc_90,6/22/16,6/19/16,6/14/16
US-Ro2,rosemountc6,AG,falling,gcc_90,11/27/15,11/24/15,11/19/15
US-Ro6,rosemountcons,AG,rising,gcc_90,5/7/17,5/10/17,5/16/17
US-Ro6,rosemountcons,AG,rising,gcc_90,9/13/17,9/17/17,9/24/17
US-Ro6,rosemountcons,AG,rising,gcc_90,5/27/18,6/3/18,6/12/18
US-Ro6,rosemountcons,AG,rising,gcc_90,4/23/19,5/1/19,5/11/19
US-Ro6,rosemountcons,AG,rising,gcc_90,4/17/20,4/20/20,4/26/20
US-Ro6,rosemountcons,AG,falling,gcc_90,10/4/20,9/27/20,9/18/20
US-Ro6,rosemountcons,AG,falling,gcc_90,11/23/19,11/16/19,11/7/19
US-Ro6,rosemountcons,AG,falling,gcc_90,11/9/18,10/31/18,10/14/18
US-Ro6,rosemountcons,AG,falling,gcc_90,12/7/17,11/28/17,11/16/17
US-Ro6,rosemountcons,AG,falling,gcc_90,7/19/17,7/16/17,7/8/17
US-Ro6,rosemountcons,AG,rising,gcc_90,3/31/21,4/4/21,4/12/21
US-Ro6,rosemountcons,AG,rising,gcc_90,4/19/22,4/24/22,5/1/22
US-Ro6,rosemountcons,AG,rising,gcc_90,4/11/23,4/26/23,5/6/23
US-Ro6,rosemountcons,AG,falling,gcc_90,11/24/23,11/20/23,11/8/23
US-Ro6,rosemountcons,AG,falling,gcc_90,10/6/22,10/2/22,9/26/22
US-Ro6,rosemountcons,AG,falling,gcc_90,10/17/21,10/14/21,10/10/21
US-Ro5,rosemountconv,AG,rising,gcc_90,6/12/17,6/17/17,6/27/17
US-Ro5,rosemountconv,AG,rising,gcc_90,5/27/18,6/1/18,6/8/18
US-Ro5,rosemountconv,AG,rising,gcc_90,6/17/19,6/24/19,7/2/19
US-Ro5,rosemountconv,AG,rising,gcc_90,5/30/20,6/5/20,6/12/20
US-Ro5,rosemountconv,AG,falling,gcc_90,9/22/20,9/18/20,9/11/20
US-Ro5,rosemountconv,AG,falling,gcc_90,9/25/19,9/22/19,9/17/19
US-Ro5,rosemountconv,AG,falling,gcc_90,10/2/18,9/28/18,9/22/18
US-Ro5,rosemountconv,AG,falling,gcc_90,9/25/17,9/22/17,9/17/17
US-Ro5,rosemountconv,AG,rising,gcc_90,6/7/21,6/12/21,6/20/21
US-Ro5,rosemountconv,AG,rising,gcc_90,6/5/22,6/10/22,6/17/22
US-Ro5,rosemountconv,AG,rising,gcc_90,6/15/23,6/22/23,7/1/23
US-Ro5,rosemountconv,AG,falling,gcc_90,9/24/23,9/21/23,9/16/23
US-Ro5,rosemountconv,AG,falling,gcc_90,9/29/22,9/26/22,9/20/22
US-Ro5,rosemountconv,AG,falling,gcc_90,9/20/21,9/18/21,9/13/21
US-Ro1,rosemountg21,AG,rising,gcc_90,6/9/16,6/17/16,6/26/16
US-Ro1,rosemountg21,AG,falling,gcc_90,9/30/16,9/27/16,9/21/16
US-Ro4,rosemountnprs,AG,rising,gcc_90,5/23/16,5/27/16,6/3/16
US-Ro4,rosemountnprs,AG,rising,gcc_90,5/23/17,6/5/17,6/11/17
US-Ro4,rosemountnprs,AG,rising,gcc_90,5/19/18,5/22/18,5/26/18
US-Ro4,rosemountnprs,AG,rising,gcc_90,5/28/19,6/5/19,6/12/19
US-Ro4,rosemountnprs,AG,rising,gcc_90,5/27/20,6/3/20,6/12/20
US-Ro4,rosemountnprs,AG,rising,gcc_90,5/19/21,5/31/21,6/7/21
US-Ro4,rosemountnprs,AG,rising,gcc_90,5/20/22,6/3/22,6/12/22
US-Ro4,rosemountnprs,AG,rising,gcc_90,5/25/23,5/28/23,6/3/23
US-Ro4,rosemountnprs,AG,falling,gcc_90,9/20/23,9/14/23,9/1/23
US-Ro4,rosemountnprs,AG,falling,gcc_90,9/29/22,9/21/22,9/3/22
US-Ro4,rosemountnprs,AG,falling,gcc_90,9/26/21,9/15/21,9/2/21
US-Ro4,rosemountnprs,AG,falling,gcc_90,9/18/20,9/11/20,8/29/20
US-Ro4,rosemountnprs,AG,falling,gcc_90,10/2/19,9/26/19,8/29/19
US-Ro4,rosemountnprs,AG,falling,gcc_90,9/6/18,8/19/18,8/8/18
US-Ro4,rosemountnprs,AG,falling,gcc_90,9/30/17,9/5/17,8/27/17
US-Ro4,rosemountnprs,AG,falling,gcc_90,9/7/16,8/29/16,8/21/16
US-Seg,sevilletagrass,GR,rising,gcc_90,7/6/21,7/10/21,7/16/21
US-Seg,sevilletagrass,GR,rising,gcc_90,6/25/22,6/27/22,7/2/22
US-Seg,sevilletagrass,GR,falling,gcc_90,10/6/23,10/4/23,9/28/23
US-Seg,sevilletagrass,GR,falling,gcc_90,10/18/21,9/25/21,9/18/21
US-Seg,sevilletagrass,GR,falling,gcc_90,10/18/20,10/4/20,9/9/20
US-Ses,sevilletashrub,GR,rising,gcc_90,6/24/15,6/27/15,7/4/15
US-Ses,sevilletashrub,GR,rising,gcc_90,7/11/18,7/15/18,8/13/18
US-Ses,sevilletashrub,GR,rising,gcc_90,7/4/21,7/9/21,7/16/21
US-Ses,sevilletashrub,GR,rising,gcc_90,7/26/22,7/29/22,8/4/22
US-Ses,sevilletashrub,GR,falling,gcc_90,10/26/22,9/30/22,9/16/22
US-Ses,sevilletashrub,GR,falling,gcc_90,10/13/21,9/26/21,9/16/21
US-Ses,sevilletashrub,GR,falling,gcc_90,10/14/18,10/10/18,10/5/18
US-Ses,sevilletashrub,GR,falling,gcc_90,10/26/17,9/17/17,9/1/17
US-Ses,sevilletashrub,SH,rising,gcc_90,4/30/15,6/13/15,6/23/15
US-Ses,sevilletashrub,SH,rising,gcc_90,3/3/16,3/23/16,4/7/16
US-Ses,sevilletashrub,SH,rising,gcc_90,3/12/17,3/16/17,3/22/17
US-Ses,sevilletashrub,SH,rising,gcc_90,6/14/18,6/17/18,7/16/18
US-Ses,sevilletashrub,SH,rising,gcc_90,3/25/19,3/29/19,4/9/19
US-Ses,sevilletashrub,SH,rising,gcc_90,3/10/20,3/19/20,4/1/20
US-Ses,sevilletashrub,SH,rising,gcc_90,6/28/21,7/1/21,7/5/21
US-Ses,sevilletashrub,SH,rising,gcc_90,6/22/22,6/24/22,6/30/22
US-Ses,sevilletashrub,SH,rising,gcc_90,8/7/23,8/9/23,8/12/23
US-Ses,sevilletashrub,SH,falling,gcc_90,10/31/23,10/16/23,10/3/23
US-Ses,sevilletashrub,SH,falling,gcc_90,12/7/22,11/18/22,11/7/22
US-Ses,sevilletashrub,SH,falling,gcc_90,11/17/21,10/31/21,10/11/21
US-Ses,sevilletashrub,SH,falling,gcc_90,11/26/20,10/11/20,9/18/20
US-Ses,sevilletashrub,SH,falling,gcc_90,10/20/19,10/3/19,8/26/19
US-Ses,sevilletashrub,SH,falling,gcc_90,12/22/18,12/4/18,11/12/18
US-Ses,sevilletashrub,SH,falling,gcc_90,12/8/17,11/22/17,11/9/17
US-Ses,sevilletashrub,SH,falling,gcc_90,10/17/16,10/11/16,9/23/16
US-Ses,sevilletashrub,SH,falling,gcc_90,11/30/15,11/10/15,10/30/15
US-Ses,sevilletashrub,SH,falling,gcc_90,12/6/14,11/30/14,11/18/14
US-SSH,shalehillsczo,DB,rising,gcc_90,5/1/13,5/7/13,5/17/13
US-SSH,shalehillsczo,DB,rising,gcc_90,5/4/14,5/9/14,5/18/14
US-SSH,shalehillsczo,DB,rising,gcc_90,4/27/15,5/4/15,5/12/15
US-SSH,shalehillsczo,DB,falling,gcc_90,10/19/15,10/9/15,9/26/15
US-SSH,shalehillsczo,DB,falling,gcc_90,10/14/14,10/5/14,9/21/14
US-SSH,shalehillsczo,DB,falling,gcc_90,10/17/13,10/7/13,9/26/13
US-SSH,shalehillsczo,DB,falling,gcc_90,10/14/12,10/5/12,8/26/12
US-SSH,shalehillsczo,DB,rising,gcc_90,4/23/16,4/30/16,5/8/16
US-SSH,shalehillsczo,DB,rising,gcc_90,4/20/17,4/25/17,5/1/17
US-SSH,shalehillsczo,DB,rising,gcc_90,4/29/18,5/4/18,5/9/18
US-SSH,shalehillsczo,DB,rising,gcc_90,4/18/19,4/25/19,5/2/19
US-SSH,shalehillsczo,DB,rising,gcc_90,4/29/20,5/9/20,5/16/20
US-SSH,shalehillsczo,DB,rising,gcc_90,4/6/21,4/26/21,5/3/21
US-SSH,shalehillsczo,DB,rising,gcc_90,5/2/22,5/8/22,5/14/22
US-SSH,shalehillsczo,DB,rising,gcc_90,4/10/23,4/20/23,5/11/23
US-SSH,shalehillsczo,DB,falling,gcc_90,10/22/23,10/15/23,9/30/23
US-SSH,shalehillsczo,DB,falling,gcc_90,10/13/22,10/10/22,10/4/22
US-SSH,shalehillsczo,DB,falling,gcc_90,11/7/21,10/29/21,10/4/21
US-SSH,shalehillsczo,DB,falling,gcc_90,10/19/20,10/14/20,10/5/20
US-SSH,shalehillsczo,DB,falling,gcc_90,10/21/19,10/14/19,9/27/19
US-SSH,shalehillsczo,DB,falling,gcc_90,10/30/18,10/28/18,10/9/18
US-SSH,shalehillsczo,DB,falling,gcc_90,10/24/17,10/18/17,9/19/17
US-SSH,shalehillsczo,DB,falling,gcc_90,10/31/16,10/28/16,10/19/16
US-Snf,shermanbarn,AG,rising,gcc_90,12/4/18,12/9/18,12/16/18
US-Snf,shermanbarn,AG,rising,gcc_90,12/5/19,12/10/19,12/20/19
US-Snf,shermanbarn,AG,falling,gcc_90,5/8/20,5/3/20,4/24/20
US-Snf,shermanbarn,AG,falling,gcc_90,7/10/19,6/12/19,5/31/19
US-Slt,silaslittle,DB,rising,gcc_90,4/29/13,5/4/13,5/9/13
US-Slt,silaslittle,DB,rising,gcc_90,5/4/14,5/8/14,5/15/14
US-Slt,silaslittle,DB,rising,gcc_90,4/22/15,4/30/15,5/7/15
US-Slt,silaslittle,DB,rising,gcc_90,4/28/16,5/5/16,5/12/16
US-Slt,silaslittle,DB,rising,gcc_90,11/16/16,11/20/16,12/16/16
US-Slt,silaslittle,DB,rising,gcc_90,4/28/18,5/4/18,5/10/18
US-Slt,silaslittle,DB,falling,gcc_90,10/29/18,10/27/18,10/22/18
US-Slt,silaslittle,DB,falling,gcc_90,11/1/17,10/29/17,10/23/17
US-Slt,silaslittle,DB,falling,gcc_90,10/26/16,10/25/16,10/19/16
US-Slt,silaslittle,DB,falling,gcc_90,10/22/15,10/20/15,10/14/15
US-Slt,silaslittle,DB,falling,gcc_90,10/23/14,10/20/14,10/14/14
US-Slt,silaslittle,DB,falling,gcc_90,10/25/13,10/23/13,10/17/13
US-Slt,silaslittle,DB,falling,gcc_90,10/18/12,10/16/12,10/12/12
US-Sne,siwetland,WL,rising,gcc_90,2/21/17,2/25/17,3/8/17
US-Sne,siwetland,WL,rising,gcc_90,4/5/18,4/6/18,4/11/18
US-Sne,siwetland,WL,rising,gcc_90,3/9/19,3/26/19,4/13/19
US-Sne,siwetland,WL,rising,gcc_90,3/5/20,3/13/20,3/30/20
US-Sne,siwetland,WL,rising,gcc_90,3/14/21,3/31/21,4/24/21
US-Sne,siwetland,WL,falling,gcc_90,9/1/20,8/21/20,8/9/20
US-Sne,siwetland,WL,falling,gcc_90,10/31/19,10/20/19,9/2/19
US-Sne,siwetland,WL,falling,gcc_90,10/16/18,10/7/18,9/8/18
US-Sne,siwetland,WL,falling,gcc_90,10/3/17,8/19/17,6/23/17
US-Sne,siwetland,WL,falling,gcc_90,9/21/16,9/15/16,8/30/16
CR-SoC,soltis,EB,rising,gcc_90,12/18/18,12/20/18,12/26/18
US-ARM,southerngreatplains,AG,rising,gcc_90,3/4/13,3/12/13,3/28/13
US-ARM,southerngreatplains,AG,rising,gcc_90,3/4/14,3/9/14,3/15/14
